Code,NarrowSynonym,Cod
http://purl.obolibrary.org/obo/FOODON_03414363,"Apteryx Shaw, 1813",03414363
http://purl.obolibrary.org/obo/FOODON_03414380,"Bubalus mephistopheles Hopwood, 1925",03414380
http://purl.obolibrary.org/obo/FOODON_03414470,"Ursus arctos Linnaeus, 1758",03414470
http://purl.obolibrary.org/obo/FOODON_03414471,"Ursus arctos middendorffi Merriam, 1896",03414471
http://purl.obolibrary.org/obo/FOODON_03414472,"Ursus arctos horribilis Ord, 1815",03414472
http://purl.obolibrary.org/obo/FOODON_03414473,"Ursus arctos californicus Merriam, 1896",03414473
http://purl.obolibrary.org/obo/FOODON_03414479,"Melanitta fusca deglandi (Bonaparte, 1850)",03414479
http://purl.obolibrary.org/obo/FOODON_03414495,Aconogonon alaskanum (Small) Sojak,03414495
http://purl.obolibrary.org/obo/FOODON_03414495,Polygonum alpinum All.,03414495
http://purl.obolibrary.org/obo/FOODON_03414501,"Spermophilus parryii (Richardson, 1825)",03414501
http://purl.obolibrary.org/obo/FOODON_03414507,Zea mays subsp. mays,03414507
http://purl.obolibrary.org/obo/FOODON_03414519,Prunus virginiana L. var. demissa (Nutt.) Torr.,03414519
http://purl.obolibrary.org/obo/FOODON_03414519,Prunus virginiana var. demissa (Nutt.) Torr.,03414519
http://purl.obolibrary.org/obo/FOODON_03414528,Pisum sativum L. convar. medullare Alef.,03414528
http://purl.obolibrary.org/obo/FOODON_03414534,Lyophyllum shimeji (Kawam.) Hongo,03414534
http://purl.obolibrary.org/obo/FOODON_03414535,"Agaricus arvensis Schaeff., 1774",03414535
http://purl.obolibrary.org/obo/FOODON_03414536,Albatrellus ovinus (Schaeff.) Kotl. & Pouzar 1957,03414536
http://purl.obolibrary.org/obo/FOODON_03414537,Amanita caesarea (Scop.) Pers. 1801,03414537
http://purl.obolibrary.org/obo/FOODON_03414538,Boletus pinophilus Pilát & Dermek 1973,03414538
http://purl.obolibrary.org/obo/FOODON_03414539,Boletus reticulatus Schaeff. 1774,03414539
http://purl.obolibrary.org/obo/FOODON_03414540,Cantharellus pallens Pilát 1959,03414540
http://purl.obolibrary.org/obo/FOODON_03414541,Craterellus cornucopioides (L.) Pers. 1825,03414541
http://purl.obolibrary.org/obo/FOODON_03414542,Craterellus lutescens (Fr.) Fr. 1838,03414542
http://purl.obolibrary.org/obo/FOODON_03414543,Craterellus tubaeformis (Fr.) Quél. 1888,03414543
http://purl.obolibrary.org/obo/FOODON_03414544,Dipteryx alata Vogel,03414544
http://purl.obolibrary.org/obo/FOODON_03414547,Hericium erinaceus (Bull.) Pers. 1797,03414547
http://purl.obolibrary.org/obo/FOODON_03414548,Hydnum repandum L. 1753,03414548
http://purl.obolibrary.org/obo/FOODON_03414549,Hydnum rufescens Pers. 1800,03414549
http://purl.obolibrary.org/obo/FOODON_03414550,Macrolepiota procera (Scop.) Singer 1948,03414550
http://purl.obolibrary.org/obo/FOODON_03414551,Morchella esculenta (L.) Pers 1801,03414551
http://purl.obolibrary.org/obo/FOODON_03414552,Pleurotus citrinopileatus Singer 1942,03414552
http://purl.obolibrary.org/obo/FOODON_03414553,Pleurotus djamor (Rumph. ex Fr.) Boedijn 1959,03414553
http://purl.obolibrary.org/obo/FOODON_03414555,Tricholoma nauseosum (A. Blytt) Kytöv.,03414555
http://purl.obolibrary.org/obo/FOODON_03414595,Argania spinosa (L.) Skeels,03414595
http://purl.obolibrary.org/obo/FOODON_03414603,"Argopecten purpuratus (Lamarck, 1819)",03414603
http://purl.obolibrary.org/obo/FOODON_03414616,"Ardeotis australis (J. E. Gray, 1829)",03414616
http://purl.obolibrary.org/obo/FOODON_03414620,"Amphibolurus Wagler, 1830",03414620
http://purl.obolibrary.org/obo/FOODON_03414623,"Chelodina Fitzinger, 1826",03414623
http://purl.obolibrary.org/obo/FOODON_03414624,"Natator depressa (Garman, 1880)",03414624
http://purl.obolibrary.org/obo/FOODON_03414624,"Natator depressus (Garman, 1880)",03414624
http://purl.obolibrary.org/obo/FOODON_03414625,"Elseya Gray, 1867",03414625
http://purl.obolibrary.org/obo/FOODON_03414628,"Cherax spp. except Cherax quadricarinatus, Cherax cainii & Cherax tenuimanus",03414628
http://purl.obolibrary.org/obo/FOODON_03414630,"Donax deltoides Lamarck, 1818",03414630
http://purl.obolibrary.org/obo/FOODON_03414635,"Monodonta Lamarck, 1799",03414635
http://purl.obolibrary.org/obo/FOODON_03414636,"Nerita Linnaeus, 1758",03414636
http://purl.obolibrary.org/obo/FOODON_03414638,"Telescopium telescopium (Linnaeus, 1758)",03414638
http://purl.obolibrary.org/obo/FOODON_03414811,"Telescopium telescopium (Linnaeus, 1758)",03414811
http://purl.obolibrary.org/obo/FOODON_03414640,"Terebralia palustris (Linnaeus, 1767)",03414640
http://purl.obolibrary.org/obo/FOODON_03414640,"Terebralia semistriata (Mörch, 1852)",03414640
http://purl.obolibrary.org/obo/FOODON_03414640,"Terebralia sulcata (Born, 1778)",03414640
http://purl.obolibrary.org/obo/FOODON_03414640,terebralia palustris,03414640
http://purl.obolibrary.org/obo/FOODON_03414654,Diploglottis campbellii Cheel.,03414654
http://purl.obolibrary.org/obo/FOODON_03414655,Austromyrtus dulcis (C. T. White) L. S. Sm.,03414655
http://purl.obolibrary.org/obo/FOODON_03414656,Billardiera scandens Sm.,03414656
http://purl.obolibrary.org/obo/FOODON_03414657,Buchanania Spreng.,03414657
http://purl.obolibrary.org/obo/FOODON_03414657,Buchanania spp.,03414657
http://purl.obolibrary.org/obo/FOODON_03414659,Lauraceae,03414659
http://purl.obolibrary.org/obo/FOODON_03414825,Lauraceae,03414825
http://purl.obolibrary.org/obo/FOODON_03414662,Davidsonia pruriens F. Muell.,03414662
http://purl.obolibrary.org/obo/FOODON_03414664,Santalum acuminatum (R. Br.) A. DC.,03414664
http://purl.obolibrary.org/obo/FOODON_03414665,Elaeocarpus sphaericus (Gaertn.) K. Schum.,03414665
http://purl.obolibrary.org/obo/FOODON_03414671,Persoonia Sm.,03414671
http://purl.obolibrary.org/obo/FOODON_03414672,Planchonella Pierre,03414672
http://purl.obolibrary.org/obo/FOODON_03414829,Planchonella Pierre,03414829
http://purl.obolibrary.org/obo/FOODON_03414672,Sideroxylon L.,03414672
http://purl.obolibrary.org/obo/FOODON_03414673,Lecythidaceae,03414673
http://purl.obolibrary.org/obo/FOODON_03414673,Planchonia careya (F. Muell.) R. Knuth,03414673
http://purl.obolibrary.org/obo/FOODON_03414674,Anacardiaceae,03414674
http://purl.obolibrary.org/obo/FOODON_03414674,Pleiogynium timoriense (DC.) Leenh.,03414674
http://purl.obolibrary.org/obo/FOODON_03414678,Syzygium australe (J. C. Wendl. ex Link) B. Hyland,03414678
http://purl.obolibrary.org/obo/FOODON_03414681,Panicum decompositum R. Br.,03414681
http://purl.obolibrary.org/obo/FOODON_03414681,Whiteochloa cymbiformis (Hughes) B. K. Simon,03414681
http://purl.obolibrary.org/obo/FOODON_03414682,Sterculia quadrifida R. Br.,03414682
http://purl.obolibrary.org/obo/FOODON_03414684,Araucaria,03414684
http://purl.obolibrary.org/obo/FOODON_03414684,Araucaria Juss.,03414684
http://purl.obolibrary.org/obo/FOODON_03414684,Araucaria spp.,03414684
http://purl.obolibrary.org/obo/FOODON_03414686,Beilschmiedia bancroftii (F. M. Bailey) C. T. White,03414686
http://purl.obolibrary.org/obo/FOODON_03414687,Hicksbeachia pinnatifolia F. Muell.,03414687
http://purl.obolibrary.org/obo/FOODON_03414688,Elaeocarpus bancroftii F. Muell. & F. M. Bailey,03414688
http://purl.obolibrary.org/obo/FOODON_03414689,Hornstedtia spp.,03414689
http://purl.obolibrary.org/obo/FOODON_03414690,Alpinia caerulea (R. Br.) Benth.,03414690
http://purl.obolibrary.org/obo/FOODON_03414693,Amyema pendula (Sieber ex Spreng.) Tiegh.,03414693
http://purl.obolibrary.org/obo/FOODON_03414696,Eupomatia laurina R. Br.,03414696
http://purl.obolibrary.org/obo/FOODON_03414697,Commelinaceae,03414697
http://purl.obolibrary.org/obo/FOODON_03414698,Cyatheaceae,03414698
http://purl.obolibrary.org/obo/FOODON_03414702,Solanum,03414702
http://purl.obolibrary.org/obo/FOODON_03415104,Solanum,03415104
http://purl.obolibrary.org/obo/FOODON_03414702,Solanum L.,03414702
http://purl.obolibrary.org/obo/FOODON_03415104,Solanum L.,03415104
http://purl.obolibrary.org/obo/FOODON_03414702,Solanum spp.,03414702
http://purl.obolibrary.org/obo/FOODON_03415104,Solanum spp.,03415104
http://purl.obolibrary.org/obo/FOODON_03414705,Eriosema (DC.) D. Don,03414705
http://purl.obolibrary.org/obo/FOODON_03414705,Eriosema (DC.) Desv.,03414705
http://purl.obolibrary.org/obo/FOODON_03414705,Eriosema spp.,03414705
http://purl.obolibrary.org/obo/FOODON_03414711,Asparagaceae,03414711
http://purl.obolibrary.org/obo/FOODON_03414714,Asparagaceae,03414714
http://purl.obolibrary.org/obo/FOODON_03414712,Bulbine bulbosa (R. Br.) Haw.,03414712
http://purl.obolibrary.org/obo/FOODON_03414712,Xanthorrhoeaceae,03414712
http://purl.obolibrary.org/obo/FOODON_03414714,Eustrephus latifolius R. Br.,03414714
http://purl.obolibrary.org/obo/FOODON_03414715,Araliaceae,03414715
http://purl.obolibrary.org/obo/FOODON_03414718,Dioscorea transversa R. Br.,03414718
http://purl.obolibrary.org/obo/FOODON_03414724,Parakeelya balonensis (Lindl.) Hershk.,03414724
http://purl.obolibrary.org/obo/FOODON_03414726,Microseris scapigera (Sol. ex A. Cunn.) Sch. Bip.,03414726
http://purl.obolibrary.org/obo/FOODON_03414733,Dendrobium speciosum Sm.,03414733
http://purl.obolibrary.org/obo/FOODON_03414738,Heteropogon,03414738
http://purl.obolibrary.org/obo/FOODON_03414738,Heteropogon Pers.,03414738
http://purl.obolibrary.org/obo/FOODON_03414738,Heteropogon spp.,03414738
http://purl.obolibrary.org/obo/FOODON_03414741,Ipomoea,03414741
http://purl.obolibrary.org/obo/FOODON_03414741,Ipomoea L.,03414741
http://purl.obolibrary.org/obo/FOODON_03414741,Ipomoea spp.,03414741
http://purl.obolibrary.org/obo/FOODON_03414743,Vigna lanceolata Benth.,03414743
http://purl.obolibrary.org/obo/FOODON_03414749,Sapindaceae,03414749
http://purl.obolibrary.org/obo/FOODON_03414753,Carallia brachiata (Lour.) Merr.,03414753
http://purl.obolibrary.org/obo/FOODON_03414754,Cartonema spicatum R. Br.,03414754
http://purl.obolibrary.org/obo/FOODON_03414760,Asteraceae,03414760
http://purl.obolibrary.org/obo/FOODON_03414762,Urticaceae,03414762
http://purl.obolibrary.org/obo/FOODON_03414775,Lysiphyllum carronii (F. Muell.) Pedley,03414775
http://purl.obolibrary.org/obo/FOODON_03414778,Nauclea orientalis (L.) L.,03414778
http://purl.obolibrary.org/obo/FOODON_03414784,Myrtaceae,03414784
http://purl.obolibrary.org/obo/FOODON_03414784,Rhodamnia Jack,03414784
http://purl.obolibrary.org/obo/FOODON_03414785,Rhyncharrhena linearis (Decne.) K.L.Wilson,03414785
http://purl.obolibrary.org/obo/FOODON_03414789,Stylobasium spathulatum Desf.,03414789
http://purl.obolibrary.org/obo/FOODON_03414792,Juncaginaceae,03414792
http://purl.obolibrary.org/obo/FOODON_03414794,Araceae,03414794
http://purl.obolibrary.org/obo/FOODON_03414799,"Chelodina rugosa Ogilby, 1890",03414799
http://purl.obolibrary.org/obo/FOODON_03414801,"Cherax albidus (Riek, 1951)",03414801
http://purl.obolibrary.org/obo/FOODON_03414802,"Polymesoda coaxans (Gmelin, 1791)",03414802
http://purl.obolibrary.org/obo/FOODON_03414804,"Velesunio ambiguus (Philippi, 1847)",03414804
http://purl.obolibrary.org/obo/FOODON_03414805,"Velesunio angasi (Sowerby, 1867)",03414805
http://purl.obolibrary.org/obo/FOODON_03414806,"Turbo cornutus Lightfoot, 1786",03414806
http://purl.obolibrary.org/obo/FOODON_03414808,"Monodonta labio (Linnaeus, 1758)",03414808
http://purl.obolibrary.org/obo/FOODON_03414812,"Terebralia palustris (Linnaeus, 1767)",03414812
http://purl.obolibrary.org/obo/FOODON_03414813,"Terebralia palustris (Linnaeus, 1767)",03414813
http://purl.obolibrary.org/obo/FOODON_03414819,Cissus antarctica Venten,03414819
http://purl.obolibrary.org/obo/FOODON_03414820,Cissus hypoglauca A. Gray,03414820
http://purl.obolibrary.org/obo/FOODON_03414821,Ampelocissus acetosa (F.Muell.) Planch.,03414821
http://purl.obolibrary.org/obo/FOODON_03414822,Ampelocissus frutescens Jackes,03414822
http://purl.obolibrary.org/obo/FOODON_03414823,Buchanania obovata Engl.,03414823
http://purl.obolibrary.org/obo/FOODON_03414824,Carpobrotus modestus S.T.Blake,03414824
http://purl.obolibrary.org/obo/FOODON_03414825,Cassytha melantha R. Br.,03414825
http://purl.obolibrary.org/obo/FOODON_03414826,Persoonia falcata R.Br.,03414826
http://purl.obolibrary.org/obo/FOODON_03414827,Persoonia pinifolia R. Br.,03414827
http://purl.obolibrary.org/obo/FOODON_03414827,Persoonia pinifolia R.Br.,03414827
http://purl.obolibrary.org/obo/FOODON_03414828,Planchonella chartacea (F.Muell. ex Benth.) H.J.Lam,03414828
http://purl.obolibrary.org/obo/FOODON_03414829,Planchonella australis (R. Br.) Pierre,03414829
http://purl.obolibrary.org/obo/FOODON_03414830,Planchonella pohlmaniana (F.Muell.) Pierre ex Dubard,03414830
http://purl.obolibrary.org/obo/FOODON_03414831,Syzygium bungadinnia (F.M.Bailey) B.Hyland,03414831
http://purl.obolibrary.org/obo/FOODON_03414832,Syzygium johnsonii (F.Muell.) B.Hyland,03414832
http://purl.obolibrary.org/obo/FOODON_03414833,Syzygium luehmannii (F.Muell.) L.A.S.Johnson,03414833
http://purl.obolibrary.org/obo/FOODON_03414834,Syzygium suborbiculare (Benth.) T.G.Hartley & L.M.Perry,03414834
http://purl.obolibrary.org/obo/FOODON_03414835,Acmena DC.,03414835
http://purl.obolibrary.org/obo/FOODON_03414837,Acmena smithii (Poir.) Merr. & L.M.Perry,03414837
http://purl.obolibrary.org/obo/FOODON_03414837,Syzygium smithii (Poir.) Nied.,03414837
http://purl.obolibrary.org/obo/FOODON_03414838,Podocarpus elatus R. Br. ex Endl.,03414838
http://purl.obolibrary.org/obo/FOODON_03414841,Capparis mitchellii Lindl.,03414841
http://purl.obolibrary.org/obo/FOODON_03414843,×Citrofortunella spp.,03414843
http://purl.obolibrary.org/obo/FOODON_03414844,×Citrofortunella floridana J. W. Ingram & H. E. Moore,03414844
http://purl.obolibrary.org/obo/FOODON_03414844,×Citrofortunella swinglei J. W. Ingram & H. E. Moore,03414844
http://purl.obolibrary.org/obo/FOODON_03414848,"Rattus Fischer, 1803",03414848
http://purl.obolibrary.org/obo/FOODON_03414848,"Rattus G. Fischer, 1803",03414848
http://purl.obolibrary.org/obo/FOODON_03414849,"Equus Linnaeus, 1758",03414849
http://purl.obolibrary.org/obo/FOODON_03414861,"Clarias Scopoli, 1777",03414861
http://purl.obolibrary.org/obo/FOODON_03414863,"Silurus asotus Linnaeus, 1758",03414863
http://purl.obolibrary.org/obo/FOODON_03414865,"Leiocassis Bleeker, 1857",03414865
http://purl.obolibrary.org/obo/FOODON_03414867,"Pseudoplatystoma Bleeker, 1862",03414867
http://purl.obolibrary.org/obo/FOODON_03414882,"Limnothrissa Regan, 1917",03414882
http://purl.obolibrary.org/obo/FOODON_03414888,"Alopias Rafinesque, 1810",03414888
http://purl.obolibrary.org/obo/FOODON_03414896,"Stomatopoda Latreille, 1817",03414896
http://purl.obolibrary.org/obo/FOODON_03414901,Arachnida,03414901
http://purl.obolibrary.org/obo/FOODON_03414912,Vernonia Schreb.,03414912
http://purl.obolibrary.org/obo/FOODON_03414912,Vernonia spp.,03414912
http://purl.obolibrary.org/obo/FOODON_03414913,Crithmum maritimum L.,03414913
http://purl.obolibrary.org/obo/FOODON_03414915,Limonium,03414915
http://purl.obolibrary.org/obo/FOODON_03414915,Limonium Mill.,03414915
http://purl.obolibrary.org/obo/FOODON_03414915,Limonium spp.,03414915
http://purl.obolibrary.org/obo/FOODON_03414916,Marsilea,03414916
http://purl.obolibrary.org/obo/FOODON_03414916,Marsilea L.,03414916
http://purl.obolibrary.org/obo/FOODON_03414916,Marsilea crenata C. Presl,03414916
http://purl.obolibrary.org/obo/FOODON_03414920,Brassica oleracea L. var. palmifolia DC.,03414920
http://purl.obolibrary.org/obo/FOODON_03414920,Brassica oleracea var. palmifolia DC.,03414920
http://purl.obolibrary.org/obo/FOODON_03414925,Daemonorops jenkinsiana (Griff.) Mart.,03414925
http://purl.obolibrary.org/obo/FOODON_03414926,Attalea maripa (Aubl.) Mart.,03414926
http://purl.obolibrary.org/obo/FOODON_03414932,Physalis grisea (Waterf.) M. Martinez,03414932
http://purl.obolibrary.org/obo/FOODON_03414932,Physalis grisea (Waterf.) M. Martiñez,03414932
http://purl.obolibrary.org/obo/FOODON_03414935,Cucumis melo var. flexuosus (L.) Naudin,03414935
http://purl.obolibrary.org/obo/FOODON_03414941,Brassica juncea subsp. napiformis (Pailleux & Bois) Gladis,03414941
http://purl.obolibrary.org/obo/FOODON_03414951,Aronia,03414951
http://purl.obolibrary.org/obo/FOODON_03414951,Aronia Medik.,03414951
http://purl.obolibrary.org/obo/FOODON_03414951,Aronia spp.,03414951
http://purl.obolibrary.org/obo/FOODON_03414953,Aronia X prunifolia (Marshall) Rehder (pro sp.),03414953
http://purl.obolibrary.org/obo/FOODON_03414953,Aronia x prunifolia (Marshall) Rehder,03414953
http://purl.obolibrary.org/obo/FOODON_03414954,Ribes x nidigrolaria Rud. Bauer & A. Bauer,03414954
http://purl.obolibrary.org/obo/FOODON_03414957,Acrotriche depressa R. Br.,03414957
http://purl.obolibrary.org/obo/FOODON_03414963,Morella,03414963
http://purl.obolibrary.org/obo/FOODON_03414963,Morella Lour.,03414963
http://purl.obolibrary.org/obo/FOODON_03414963,Morella rubra Lour.,03414963
http://purl.obolibrary.org/obo/FOODON_03414964,Shepherdia Nutt.,03414964
http://purl.obolibrary.org/obo/FOODON_03414964,Shepherdia argentea (Pursh) Nutt.,03414964
http://purl.obolibrary.org/obo/FOODON_03414967,Elaeagnus,03414967
http://purl.obolibrary.org/obo/FOODON_03414967,Elaeagnus L.,03414967
http://purl.obolibrary.org/obo/FOODON_03414967,Elaeagnus spp.,03414967
http://purl.obolibrary.org/obo/FOODON_03414968,Bouea macrophylla Griff.,03414968
http://purl.obolibrary.org/obo/FOODON_03414969,Myrciaria dubia (Kunth) McVaugh,03414969
http://purl.obolibrary.org/obo/FOODON_03414976,Citrus limettioides Tanaka,03414976
http://purl.obolibrary.org/obo/FOODON_03414978,Melientha suavis Pierre,03414978
http://purl.obolibrary.org/obo/FOODON_03414991,Rumex hydrolapathum Huds.,03414991
http://purl.obolibrary.org/obo/FOODON_03414995,Santolina,03414995
http://purl.obolibrary.org/obo/FOODON_03414995,Santolina L.,03414995
http://purl.obolibrary.org/obo/FOODON_03414997,Thymus mastichina L.,03414997
http://purl.obolibrary.org/obo/FOODON_03414998,Thymus x citriodorus (Pers.) Schreb.,03414998
http://purl.obolibrary.org/obo/FOODON_03414998,Thymus x citriodorus (Pers.) Schreb. ex Schweigg. & Körte,03414998
http://purl.obolibrary.org/obo/FOODON_03414999,Tagetes,03414999
http://purl.obolibrary.org/obo/FOODON_03414999,Tagetes L.,03414999
http://purl.obolibrary.org/obo/FOODON_03414999,Tagetes spp.,03414999
http://purl.obolibrary.org/obo/FOODON_03415001,Tagetes tenuifolia Cav.,03415001
http://purl.obolibrary.org/obo/FOODON_03415002,Tropaeolum,03415002
http://purl.obolibrary.org/obo/FOODON_03415002,Tropaeolum L.,03415002
http://purl.obolibrary.org/obo/FOODON_03415002,Tropaeolum spp.,03415002
http://purl.obolibrary.org/obo/FOODON_03415009,Calamintha nepeta (L.) Savi,03415009
http://purl.obolibrary.org/obo/FOODON_03415009,Calamintha nepeta (L.) Savi ssp. glandulosa (Riquien) P.W. Ball,03415009
http://purl.obolibrary.org/obo/FOODON_03415009,Calamintha nepeta (L.) Savi ssp. nepeta,03415009
http://purl.obolibrary.org/obo/FOODON_03415017,Smallanthus Mack. ex Small,03415017
http://purl.obolibrary.org/obo/FOODON_03415017,Smallanthus sonchifolius (Poepp. & Endl.) H. Rob.,03415017
http://purl.obolibrary.org/obo/FOODON_03415018,Betula,03415018
http://purl.obolibrary.org/obo/FOODON_03415018,Betula L.,03415018
http://purl.obolibrary.org/obo/FOODON_03415018,Betula spp.,03415018
http://purl.obolibrary.org/obo/FOODON_03415023,Corylus maxima Mill.,03415023
http://purl.obolibrary.org/obo/FOODON_03415024,Allium obliquum L.,03415024
http://purl.obolibrary.org/obo/FOODON_03415025,Brassica napus L. var. pabularia (DC.) Rchb.,03415025
http://purl.obolibrary.org/obo/FOODON_03415026,Canarium L.,03415026
http://purl.obolibrary.org/obo/FOODON_03415026,Canarium spp.,03415026
http://purl.obolibrary.org/obo/FOODON_03415034,Lunaria,03415034
http://purl.obolibrary.org/obo/FOODON_03415034,Lunaria L.,03415034
http://purl.obolibrary.org/obo/FOODON_03415034,Lunaria spp.,03415034
http://purl.obolibrary.org/obo/FOODON_03415037,Trachyspermum roxburghianum (DC.) Craib,03415037
http://purl.obolibrary.org/obo/FOODON_03415041,Curcuma zanthorrhiza Roxb.,03415041
http://purl.obolibrary.org/obo/FOODON_03415042,Vanilla tahitensis J. W. Moore,03415042
http://purl.obolibrary.org/obo/FOODON_03415046,Citrus latifolia (Yu. Tanaka) Tanaka,03415046
http://purl.obolibrary.org/obo/FOODON_03415047,Crataegus mexicana DC.,03415047
http://purl.obolibrary.org/obo/FOODON_03415055,Schisandra Michx.,03415055
http://purl.obolibrary.org/obo/FOODON_03415055,Schisandra spp.,03415055
http://purl.obolibrary.org/obo/FOODON_03415057,Rubus arcticus L.,03415057
http://purl.obolibrary.org/obo/FOODON_03415059,Rubus coreanus Miq.,03415059
http://purl.obolibrary.org/obo/FOODON_03415071,Echinacea,03415071
http://purl.obolibrary.org/obo/FOODON_03415071,Echinacea Moench,03415071
http://purl.obolibrary.org/obo/FOODON_03415071,Echinacea spp.,03415071
http://purl.obolibrary.org/obo/FOODON_03415081,Rubus suavissimus S. K. Lee,03415081
http://purl.obolibrary.org/obo/FOODON_03415086,Hamamelis,03415086
http://purl.obolibrary.org/obo/FOODON_03415086,Hamamelis L.,03415086
http://purl.obolibrary.org/obo/FOODON_03415086,Hamamelis spp.,03415086
http://purl.obolibrary.org/obo/FOODON_03415087,Cyclopia Vent.,03415087
http://purl.obolibrary.org/obo/FOODON_03415088,Chrysanthemum,03415088
http://purl.obolibrary.org/obo/FOODON_03415088,Chrysanthemum L.,03415088
http://purl.obolibrary.org/obo/FOODON_03415088,Chrysanthemum spp.,03415088
http://purl.obolibrary.org/obo/FOODON_03415093,Archidendron jiringa (Jack) I. C. Nielsen,03415093
http://purl.obolibrary.org/obo/FOODON_03415093,Archidendron jiringa (Jack) I.C. Nielsen,03415093
http://purl.obolibrary.org/obo/FOODON_03415093,Archidendron jiringa (Jack) I.C.Nielsen,03415093
http://purl.obolibrary.org/obo/FOODON_03415097,Abies,03415097
http://purl.obolibrary.org/obo/FOODON_03415097,Abies Mill.,03415097
http://purl.obolibrary.org/obo/FOODON_03415097,Abies spp.,03415097
http://purl.obolibrary.org/obo/FOODON_03415098,Robinia,03415098
http://purl.obolibrary.org/obo/FOODON_03415098,Robinia L.,03415098
http://purl.obolibrary.org/obo/FOODON_03415098,Robinia spp.,03415098
http://purl.obolibrary.org/obo/FOODON_03415102,Cestrum,03415102
http://purl.obolibrary.org/obo/FOODON_03415102,Cestrum L.,03415102
http://purl.obolibrary.org/obo/FOODON_03415102,Cestrum spp.,03415102
http://purl.obolibrary.org/obo/FOODON_03415103,Lycium,03415103
http://purl.obolibrary.org/obo/FOODON_03415103,Lycium L.,03415103
http://purl.obolibrary.org/obo/FOODON_03415103,Lycium spp.,03415103
http://purl.obolibrary.org/obo/FOODON_03415106,Amaranthus dubius Mart. ex Thell.,03415106
http://purl.obolibrary.org/obo/FOODON_03415111,Blumea lanceolaria (Roxb.) Druce,03415111
http://purl.obolibrary.org/obo/FOODON_03415112,Allium oschaninii O. Fedtsch.,03415112
http://purl.obolibrary.org/obo/FOODON_03415113,Allium stipitatum Regel,03415113
http://purl.obolibrary.org/obo/FOODON_03415121,Agathosma betulina (Bergius) Pill.,03415121
http://purl.obolibrary.org/obo/FOODON_03415121,Agathosma betulina (P. J. Bergius) Pillans,03415121
http://purl.obolibrary.org/obo/FOODON_03415121,Agathosma betulina (P.J. Bergius) Pillans,03415121
http://purl.obolibrary.org/obo/FOODON_03415121,Agathosma betulina (P.J.Bergius) Pillans,03415121
http://purl.obolibrary.org/obo/FOODON_03415142,Gynostemma pentaphyllum (Thunb.) Makino,03415142
http://purl.obolibrary.org/obo/FOODON_03415160,Paeonia,03415160
http://purl.obolibrary.org/obo/FOODON_03415160,Paeonia L.,03415160
http://purl.obolibrary.org/obo/FOODON_03415160,Paeonia spp.,03415160
http://purl.obolibrary.org/obo/FOODON_03415161,Helichrysum arenarium (L.) Moench,03415161
http://purl.obolibrary.org/obo/FOODON_03415165,Krameria lappacea (Dombey) Burdet & B. B. Simpson,03415165
http://purl.obolibrary.org/obo/FOODON_03415167,Cinchona,03415167
http://purl.obolibrary.org/obo/FOODON_03415167,Cinchona L.,03415167
http://purl.obolibrary.org/obo/FOODON_03415167,Cinchona spp.,03415167
http://purl.obolibrary.org/obo/FOODON_03415168,Marsdenia cundurango Rchb. f.,03415168
http://purl.obolibrary.org/obo/FOODON_03415168,Marsdenia cundurango Rchb. fil.,03415168
http://purl.obolibrary.org/obo/FOODON_03415169,Handroanthus impetiginosus (Mart. ex DC.) Mattos,03415169
http://purl.obolibrary.org/obo/FOODON_03415173,Solidago virgaurea L.,03415173
http://purl.obolibrary.org/obo/FOODON_03415175,Pyrus x bretschneideri Rehder,03415175
http://purl.obolibrary.org/obo/FOODON_03430100,coarsely grated,03430100
http://purl.obolibrary.org/obo/FOODON_03430100,coarsely ground,03430100
http://purl.obolibrary.org/obo/FOODON_03430100,cracked into small size pieces,03430100
http://purl.obolibrary.org/obo/FOODON_03430100,crumbs,03430100
http://purl.obolibrary.org/obo/FOODON_03430100,flaked (physical state),03430100
http://purl.obolibrary.org/obo/FOODON_03430100,grated coarsely,03430100
http://purl.obolibrary.org/obo/FOODON_03430100,minced,03430100
http://purl.obolibrary.org/obo/FOODON_03430100,shredded,03430100
http://purl.obolibrary.org/obo/FOODON_03450006,barbecuing|broiling|grilling,03450006
http://purl.obolibrary.org/obo/FOODON_03500045,cloth,03500045
http://purl.obolibrary.org/obo/FOODON_03500045,fabric,03500045
http://purl.obolibrary.org/obo/FOODON_03530251,GMO,03530251
http://purl.obolibrary.org/obo/FOODON_03600009,docosahexaenoic acid (DHA) supplement,03600009
http://purl.obolibrary.org/obo/FOODON_03600009,eicosapentaenoic acid (EPA) supplement,03600009
http://purl.obolibrary.org/obo/FOODON_03601014,aloo bhujia,03601014
http://purl.obolibrary.org/obo/FOODON_03601014,bikaneri bhujia,03601014
http://purl.obolibrary.org/obo/FOODON_03601068,suboptimal food,03601068
